from_HexID,to_HexID,distance
18,54,6185.970061400106
18,55,9962.317282107188
18,56,10052.21710461396
18,57,8598.861178218398
18,58,8656.971447450293
18,59,6528.343761409231
18,60,6559.941513977466
18,61,5801.8205469156555
18,62,6888.055671814454
19,20,1144.467502337358
19,22,3427.4752943122126
19,23,8020.792159155814
19,24,3198.9708195424732
19,25,2294.8495513645016
19,26,1254.7675807239846
19,27,1226.7971769615176
19,28,2061.5226539425576
19,29,3019.6673882548603
19,30,3807.9052456329837
19,31,8215.777082458359
19,32,9127.299295554256
19,33,9774.170669706516
19,34,9210.945397758753
19,35,2193.4622869138425
19,36,2223.4146897807095
19,38,3903.264162725489
19,39,9545.053118277629
19,40,10627.534262430156
19,42,8130.676288722756
19,44,4255.468406997598
19,45,4220.186174627108
19,46,5203.9390759088
19,47,9949.878202843218
19,48,9999.69686656226
19,49,9033.523089759128
19,50,8131.714878307842
19,51,7164.48478097782
19,52,6494.474033585285
19,53,4837.876765531353
19,54,5105.23285513488
19,55,10912.57015174813
19,56,10337.712409128157
19,57,8884.35648273259
19,58,8737.979884625362
19,59,6609.352198584301
19,60,6805.216374129749
19,61,5981.443222753801
19,62,6218.732254520729
20,22,2492.5132602315066
20,23,8947.100711575074
20,24,4125.279371961743
20,25,3221.1581037837723
20,26,2181.0761331432564
20,27,1085.7251792486118
20,28,1449.786064731854
20,29,2084.7053541741557
20,30,2872.9432115522786
20,31,9142.085634877627
20,32,10053.607847973517
20,33,9399.623160368688
20,34,8964.265419792
20,35,1969.8524762683805
20,36,1999.8048791352476
20,38,3070.8772405066597
20,39,10471.361670696897
20,40,10040.678129568529
20,42,7907.066478077296
20,44,4031.8585963521364
20,45,3508.7162742140836
20,46,4371.552153689973
20,47,10440.52917445888
20,48,9412.840733700634
20,49,8446.6669568975
20,50,7544.858745446216
20,51,6940.87497033236
20,52,6270.864222939825
20,53,4614.266954885893
20,54,4393.762954721863
20,55,10325.714018886503
20,56,9750.85627626653
20,57,8297.389330851009
20,58,8026.50998421234
20,59,5897.882298171279
20,60,6093.746473716727
20,61,5269.973322340779
20,62,5507.262354107712
22,23,10500.177727690318
22,24,6064.535918406357
22,25,5160.414650228385
22,26,4120.3326795878675
22,27,2977.3304529384613
22,28,2177.896193099692
22,29,1550.2959569909933
22,30,1201.2974885300025
22,31,10469.016233224904
22,32,9722.456094052704
22,33,8922.40772543291
22,34,8487.049984856223
22,35,3643.678999873056
22,36,3147.3819939336067
22,38,2156.469026007316
22,39,10053.914630078629
22,40,9563.46269463275
22,42,7485.012952782918
22,44,4958.702809277393
22,45,3031.500839278308
22,46,3457.1439391906315
22,47,9963.313739523102
22,48,8935.625298764857
22,49,7969.45152196172
22,50,7067.643310510438
22,51,6518.821445037982
22,52,5848.810697645446
22,53,4192.213429591515
22,54,3916.547519786088
22,55,9848.498583950726
22,56,9273.640841330753
22,57,7820.17389591523
22,58,7549.294549276562
22,59,5420.666863235501
22,60,5616.5310387809495
22,61,4792.757887405002
22,62,5008.9287472170945
23,24,5092.3496403953795
23,25,5850.482115526875
23,26,6771.837502845726
23,27,8275.38454028022
23,28,9419.877171531058
23,29,10089.547018994877
23,30,10516.345548909228
23,31,1266.135519920393
23,32,1242.8276304590295
23,33,1793.4802763160667
23,34,3085.6231769591186
23,35,9139.40756594281
23,36,9203.041180131086
23,38,9270.620901335502
23,39,2451.914292493524
23,40,3991.040625570481
23,42,4662.950822007139
23,44,8484.656143049757
23,45,7840.225383010884
23,46,8923.18012621541
23,47,3370.801238484906
23,48,3436.0784809917527
23,49,4264.384912959117
23,50,3822.5338830968312
23,51,4290.578564781364
23,52,5447.411253768728
23,53,6514.063906432573
23,54,8433.234790858382
23,55,3905.1438185721495
23,56,4413.217540499074
23,57,5253.443798302147
23,58,5010.97405061781
23,59,5900.7791303588465
23,60,6006.899498116529
23,61,7035.370319836266
23,62,8619.513114601381
24,25,1039.6114338102805
24,26,1950.0161632323855
24,27,3453.5632006668816
24,28,4598.055831917717
24,29,5656.728012349006
24,30,6444.965869727132
24,31,5287.334563697926
24,32,6198.85677679382
24,33,6885.8299167114465
24,34,8177.972817354503
24,35,4285.553697028719
24,36,4381.219840517749
24,38,6439.797340700649
24,39,6616.6105995172
24,40,8280.536101738526
24,42,8293.172986423948
24,44,4501.310945102252
24,45,5912.423416693149
24,46,6995.378159897675
24,47,7034.842533506233
24,48,7725.573957159796
24,49,8553.880389127164
24,50,8294.21157600903
24,51,7326.98147867901
24,52,6656.970731286475
24,53,5000.373463232543
24,54,6689.305546749448
24,55,8117.212897792185
24,56,8702.713016667118
24,57,9046.853180433782
24,58,9112.860686974222
24,59,6984.233000933161
24,60,7007.933516192853
24,61,6305.156032264999
24,62,7391.391157163798
25,26,1045.8948950544143
25,27,2549.441932488909
25,28,3693.9345637397455
25,29,4752.60674417103
25,30,5540.844601549155
25,31,6045.467038829424
25,32,6956.989251925319
25,33,7643.962391842945
25,34,8560.127395266598
25,35,3447.1461694729082
25,36,3477.098572339776
25,38,5535.676072522679
25,39,7374.743074648699
25,40,9038.668576870019
25,42,7479.858286230603
25,44,3638.3173295073075
25,45,5049.429801098208
25,46,6132.384544302734
25,47,7787.242948822214
25,48,8483.706432291296
25,49,8382.705087266973
25,50,7480.896875815689
25,51,6513.666778485667
25,52,5843.656031093132
25,53,4187.0587630392
25,54,5826.311931154507
25,55,8869.613313108164
25,56,9460.845491798615
25,57,8233.53848024044
25,58,8297.313317204695
25,59,6168.685631163635
25,60,6194.61881599951
25,61,5442.162416670059
25,62,6528.397541568857
26,27,1509.3599618483906
26,28,2653.8525930992305
26,29,3712.524773530515
26,30,4500.762630908641
26,31,6966.822426148273
26,32,7878.344639244167
26,33,8565.31777916179
26,34,8081.253297857739
26,35,2407.064198832389
26,36,2437.016601699256
26,38,4495.5941018821595
26,39,8296.098461967547
26,40,9497.84216252915
26,42,7000.984188821746
26,44,3153.778664366094
26,45,4564.891135956996
26,46,5647.845879161521
26,47,8700.923546533131
26,48,8870.00476666125
26,49,7903.830989858115
26,50,7002.022778406832
26,51,6034.79268107681
26,52,5364.781933684275
26,53,3708.184665630343
26,54,5341.773266013294
26,55,9782.87805184712
26,56,9208.020309227148
26,57,7754.664382831585
26,58,7812.774652063483
26,59,5684.146966022422
26,60,5715.744718590653
26,61,4957.623751528846
26,62,6043.858876427643
27,28,1510.850366449823
27,29,2569.522546881111
27,30,3357.760404259234
27,31,8470.369463582765
27,32,9381.891676678662
27,33,8570.359806785982
27,34,8007.134534838218
27,35,989.6514239933089
27,36,1019.6038268601778
27,38,3352.5918752327557
27,39,9799.645499402035
27,40,9423.72339950963
27,42,6926.865425802225
27,44,3051.6575440770657
27,45,3669.5138871343725
27,46,4653.266788416067
27,47,9823.574444399976
27,48,8795.88600364173
27,49,7829.712226838593
27,50,6927.904015387311
27,51,5960.6739180572895
27,52,5290.663170664754
27,53,3634.065902610822
27,54,4554.560567642153
27,55,9708.7592888276
27,56,9133.901546207628
27,57,7680.545619812064
27,58,7743.864679450334
27,59,5615.236993409273
27,60,5641.625955571132
27,61,4888.713778915697
27,62,5668.059967028002
28,29,1770.0882870423404
28,30,2558.3261444204636
28,31,9614.862094833607
28,32,9338.388680245898
28,33,8538.340311626105
28,34,8102.982571049419
28,35,2137.448722336808
28,36,1590.495147703483
28,38,2330.511413569886
28,39,9669.84721627183
28,40,9179.395280825951
28,42,7100.945538976112
28,44,4199.454842420564
28,45,2647.4334254715022
28,46,3631.1863267532012
28,47,9579.246325716293
28,48,8551.557884958047
28,49,7585.3841081549135
28,50,6683.575896703632
28,51,6134.754031231177
28,52,5464.743283838641
28,53,3808.146015784709
28,54,3532.480105979282
28,55,9464.431170143916
28,56,8889.57342752395
28,57,7436.106482108424
28,58,7165.227135469756
28,59,5036.599449428695
28,60,5232.463624974146
28,61,4408.690473598197
28,62,4645.9795053651305
29,30,1221.2775311332598
29,31,10061.327224623645
29,32,9314.767085451445
29,33,8511.77701673747
29,34,7948.551744789707
29,35,3235.8710938157055
29,36,2635.722898836942
29,38,1044.979351263274
29,39,9646.225621477377
29,40,9155.773686031498
29,42,6868.282635753714
29,44,4364.02029974026
29,45,2286.1486656538427
29,46,2345.6542644465885
29,47,9555.624730921838
29,48,8527.936290163594
29,49,7561.762513360461
29,50,6659.954301909179
29,51,5902.0911280087785
29,52,5232.080380616243
29,53,3575.483112562311
29,54,2809.6563383284674
29,55,9440.809575349464
29,56,8865.951832729497
29,57,7412.484887313971
29,58,7141.605540675303
29,59,5012.977854634242
29,60,5208.842030179692
29,61,4385.068878803744
29,62,3923.155737714316
30,31,10608.618605851463
30,32,9862.058466679264
30,33,8938.575546651813
30,34,8375.350274704053
30,35,4024.108951193828
30,36,3527.8119452543783
30,38,1397.5048430103186
30,39,10232.119176668852
30,40,9741.667241222973
30,42,7295.081165668059
30,44,4790.818829654605
30,45,2712.947195568188
30,46,2698.1797561936346
30,47,10141.518286113322
30,48,9113.829845355078
30,49,8147.656068551943
30,50,7245.84785710066
30,51,6328.889657923123
30,52,5658.878910530588
30,53,4002.2816424766556
30,54,3236.454868242813
30,55,10026.703130540947
30,56,9451.845387920974
30,57,7998.378442505452
30,58,7727.499095866784
30,59,5598.871409825723
30,60,5794.7355853711715
30,61,4970.962433995225
30,62,4349.954267628662
31,32,1528.1382232027813
31,33,2411.7163963190483
31,34,3388.085872552658
31,35,9297.727556151893
31,36,9398.026103433633
31,38,9362.893958277737
31,39,1329.276035819274
31,40,2993.201538040594
31,42,4755.223878949374
31,44,8576.92919999199
31,45,7932.498439953118
31,46,9015.453183157646
31,47,2306.328974951036
31,48,2438.239393461866
31,49,3266.545825429231
31,50,3783.768863552854
31,51,4382.851621723597
31,52,5539.684310710962
31,53,6606.336963374807
31,54,8525.507847800616
31,55,2895.328187821742
31,56,3415.378452969187
31,57,4535.712856375312
31,58,4930.218896328176
31,59,5869.617635893431
31,60,5984.833497854442
31,61,7127.6433767785
31,62,8711.786171543616
32,33,1649.7560463840152
32,34,2636.9095896894023
32,35,8551.167416979695
32,36,9591.747772201732
32,38,8616.333819105539
32,39,1539.292567322521
32,40,2986.920240410526
32,42,4008.6637397771747
32,44,7830.36906081979
32,45,7185.93830078092
32,46,8268.893043985445
32,47,2366.680853324948
32,48,2431.9580958317974
32,49,3260.264527799163
32,50,3037.2087243806523
32,51,3636.2914825513994
32,52,4793.124171538764
32,53,5859.7768242026095
32,54,7778.947708628415
32,55,2901.0234334121915
32,56,3409.0971553391187
32,57,4468.118639585969
32,58,4225.648891901629
32,59,5123.05749672123
32,60,5238.2733586822405
32,61,6381.083237606303
32,62,7965.226032371414
33,34,1488.1898878190552
33,35,7627.684496952251
33,36,8668.264852174289
33,38,7692.850899078091
33,39,2072.6583721733937
33,40,3472.0210310880116
33,42,3085.1808197497285
33,44,6906.886140792344
33,45,6262.455380753474
33,46,7345.4101239579995
33,47,2851.7816440024367
33,48,2917.058886509283
33,49,3081.156922532398
33,50,2253.4435281317815
33,51,2712.8085625239532
33,52,3869.6412515113166
33,53,4936.293904175163
33,54,6855.464788600969
33,55,3386.12422408968
33,56,3894.1979460166044
33,57,3684.353443337095
33,58,3441.883695652758
33,59,4323.009128101433
33,60,4429.129495859116
33,61,5457.600317578856
33,62,7041.743112343967
34,35,7064.459225004485
34,36,8105.039580226522
34,38,7129.6256271303255
34,39,3049.0278484070004
34,40,4082.263242776848
34,42,2513.632400200183
34,44,6343.6608688445785
34,45,5699.230108805708
34,46,6782.184852010234
34,47,3828.1511202360452
34,48,3526.784967285204
34,49,2650.2051375015294
34,50,1822.4917431009146
34,51,2149.583290576187
34,52,3306.4159795635505
34,53,4373.068632227398
34,54,6292.239516653203
34,55,4362.493700323289
34,56,3895.4467546573533
34,57,3253.4016583062303
34,58,3010.9319106218923
34,59,3887.651387524744
34,60,3993.771755282428
34,61,4894.37504563109
34,62,6478.517840396201
35,36,1267.2312283133838
35,38,3972.0059129834663
35,39,8932.733829969788
35,40,8481.048089675895
35,42,5984.1901159684885
35,44,2108.9822342433276
35,45,3520.0947058342276
35,46,4603.049449038751
35,47,8880.899134566236
35,48,7853.210693807988
35,49,6887.036917004853
35,50,5985.228705553572
35,51,5017.998608223553
35,52,4347.987860831017
35,53,2691.3905927770843
35,54,4296.976835890528
35,55,8766.08397899385
35,56,8191.226236373889
35,57,6737.870309978323
35,58,6801.1893696165935
35,59,4672.561683575533
35,60,4698.95064573739
35,61,3946.0384690819583
35,62,5032.273593980755
36,38,3129.0563729088703
36,39,9973.314185191823
36,40,9521.628444897926
36,42,7024.770471190524
36,44,3149.562589465365
36,45,3445.978384810488
36,46,4429.731286092183
36,47,9921.479489788271
36,48,8893.791049030027
36,49,7927.617272226892
36,50,7025.80906077561
36,51,6058.578963445589
36,52,5388.568216053053
36,53,3731.970947999121
36,54,4331.025065318268
36,55,9806.664334215897
36,56,9231.806591595925
36,57,7778.450665200363
36,58,7841.769724838633
36,59,5713.142038797572
36,60,5739.531000959431
36,61,4986.618824303995
36,62,5444.524464704117
38,39,8986.394529095136
38,40,8495.942593649257
38,42,6049.356518094335
38,44,3545.0941820808775
38,45,1467.2225479944639
38,46,1359.7908628743062
38,47,8895.793638539602
38,48,7868.105197781352
38,49,6901.931420978218
38,50,6000.123209526935
38,51,5083.165010349399
38,52,4413.154262956864
38,53,2756.5569949029305
38,54,1990.7302206690883
38,55,8780.978482967213
38,56,8206.120740347253
38,57,6752.653794931728
38,58,6481.77444829306
38,59,4353.1467622519995
38,60,4549.010937797447
38,61,3725.237786421501
38,62,3104.2296200549367
39,40,2089.199730176642
39,42,4390.230152767265
39,44,8211.93547380988
39,45,7548.611551303819
39,46,8638.953753975045
39,47,1456.9837998705452
39,48,1534.2375855979142
39,49,2362.544017565278
39,50,3100.248728681228
39,51,4017.857895541492
39,52,5174.690584528853
39,53,6241.343237192698
39,54,8160.514121618504
39,55,1991.3263799577894
39,56,2511.376645105234
39,57,3631.711048511361
39,58,4026.2170884642214
39,59,5405.887767681662
39,60,5587.712809402233
39,61,6762.649650596391
39,62,8346.792445361503
40,42,4601.715722865944
40,44,7760.249733515994
40,45,7058.159615857947
40,46,8148.501818529173
40,47,2119.2106662695237
40,48,1091.5222255112756
40,49,1872.092082119406
40,50,2609.796793235355
40,51,3532.4015413257484
40,52,4743.8151687984855
40,53,5789.657496898813
40,54,7708.828381324619
40,55,2063.6638231535153
40,56,2035.11076737883
40,57,3141.2591130654896
40,58,3535.765153018349
40,59,4915.435832235789
40,60,5097.26087395636
40,61,6331.774234866024
40,62,7915.917029631135
42,44,5263.391759808586
42,45,4618.960999769717
42,46,5701.915742974243
42,47,5001.566767756288
42,48,3973.8783269980418
42,49,3007.704550194902
42,50,2105.896338743619
42,51,1069.314181540196
42,52,2226.1468705275583
42,53,3292.799523191405
42,54,5211.970407617212
42,55,4886.751612183905
42,56,4311.893869563938
42,57,3415.092307841445
42,58,3154.9272762707674
42,59,3501.471429676843
42,60,3634.6682063319226
42,61,3814.105936595101
42,62,5398.248731360209
44,45,2114.698663756262
44,46,3197.6534069607856
44,47,8160.10077840633
44,48,7132.412337648085
44,49,6166.23856084495
44,50,5264.430349393668
44,51,4297.200252063651
44,52,3627.189504671112
44,53,1970.5922366171792
44,54,2891.5807938125618
44,55,8045.285622833947
44,56,7470.427880213985
44,57,6017.071953818419
44,58,6025.926166545064
44,59,3897.2984805040023
44,60,3873.6486676138124
44,61,3180.974337459445
44,62,3732.506843467685
45,46,1119.7817728743723
45,47,7458.010660748282
45,48,6430.3222199900365
45,49,5464.148443186902
45,50,4562.340231735619
45,51,3652.7694920247854
45,52,2982.758744632246
45,53,1326.1614765783133
45,54,990.1603702581191
45,55,7343.195505175899
45,56,6768.337762555937
45,57,5314.870817140416
45,58,5043.991470501743
45,59,2915.363784460683
45,60,3111.2279600061297
45,61,2287.454808630186
45,62,2103.659769643969
46,47,8548.352863419506
46,48,7520.66442266126
46,49,6554.490645858125
46,50,5652.682434406843
46,51,4735.724235229306
46,52,4065.71348783677
46,53,2409.1162197828376
46,54,1643.2894455489973
46,55,8433.537707847121
46,56,7858.67996522716
46,57,6405.2130198116365
46,58,6134.333673172968
46,59,4005.705987131906
46,60,4201.570162677354
46,61,3377.797011301409
46,62,2756.788844934846
47,48,1042.1339513022194
47,49,2344.302247386011
47,50,3009.6478381256998
47,51,3932.2525862160933
47,52,5143.666213688828
47,53,6189.508541789157
47,54,8108.679426214962
47,55,1261.37875533845
47,56,2301.2917052461344
47,57,3541.1101579558326
47,58,3935.6161979086933
47,59,5315.286877126135
47,60,5497.111918846704
47,61,6731.625279756367
47,62,8315.768074521478
48,49,1316.613806627764
48,50,1981.9593973674523
48,51,2904.564145457845
48,52,4115.9777729305815
48,53,5161.82010103091
48,54,7080.990985456716
48,55,1111.0447093401765
48,56,1273.6032644878856
48,57,2513.4217171975865
48,58,2907.9277571504467
48,59,4287.598436367886
48,60,4469.423478088459
48,61,5703.93683899812
48,62,7288.079633763231
49,50,1015.7856205643142
49,51,1938.3903686547067
49,52,3149.8039961274435
49,53,4195.646324227771
49,54,6114.817208653577
49,55,2256.2348258799852
49,56,1685.2755939999097
49,57,1750.776414919754
49,58,2052.3507212605205
49,59,3321.4246595647473
49,60,3503.2497012853214
49,61,4737.763062194983
49,62,6321.905856960094
50,51,1036.5821572034224
50,52,2247.995784676157
50,53,3293.8381127764883
50,54,5213.008997202295
50,55,2894.832682553315
50,56,2319.9749399333477
50,57,1457.7827954926806
50,58,1199.333761111506
50,59,2451.317755940793
50,60,2601.4414898340387
50,61,3835.9548507437
50,62,5420.0976455088085
51,52,1259.9553627826242
51,53,2326.6080154464707
51,54,4245.778899872284
51,55,3817.4374306437085
51,56,3242.5796880237413
51,57,2345.778126301248
51,58,2085.6130947305733
51,59,2432.1572481366475
51,60,2565.354024791727
51,61,2847.914428850167
51,62,4432.057223615275
52,53,1656.597268053932
52,54,3575.7681524797445
52,55,5028.851058116445
52,56,4453.993315496477
52,57,3557.1917537739846
52,58,3297.0267222033076
52,59,2394.127933418267
52,60,2226.459568001682
52,61,2177.9036814576266
52,62,3762.0464762227352
53,54,1919.1708844258108
53,55,6074.693386216768
53,56,5499.835643596806
53,57,4046.479717201237
53,58,4303.856104417949
53,59,2175.2284183768916
53,60,2007.560052960307
53,61,2015.781528826328
53,62,2983.860081623147
54,55,7993.864270642578
54,56,7419.006528022616
54,57,5965.650601627051
54,58,5929.038151009522
54,59,3800.4104649684596
54,60,2904.683579161912
54,61,2186.1885106139844
54,62,1113.4993993858482
55,56,1836.8469258213286
55,57,3139.145224003228
55,58,3820.80104233631
55,59,5196.7957312093795
55,60,5382.29676327432
55,61,6616.810124183982
55,62,8200.952918949093
56,57,2352.560788333578
56,58,3245.9432997163426
56,59,4430.581015399459
56,60,4807.439020654353
56,61,6041.952381564016
56,62,7626.095176329127
57,58,1713.0180258684493
57,59,2710.6947892727003
57,60,3340.5047206474196
57,61,4624.579460945288
57,62,6090.1164687189075
58,59,2508.988458031857
58,60,3611.4594814754987
58,61,4396.18042079211
58,62,5861.717428565729
59,60,1482.8317954344425
59,61,2267.5527347510565
59,62,3733.089742524675
60,61,1815.45114195241
60,62,3131.4547954658506
61,62,1592.1032611455057
